id,hora_inicio,hora_fin,nota
30064,24 de mayo de 2021  13:33,24 de mayo de 2021  13:35,"83,33"
34465,24 de mayo de 2021  13:39,24 de mayo de 2021  13:40,"16,67"
34465,24 de mayo de 2021  13:41,24 de mayo de 2021  13:45,"100,00"
34102,24 de mayo de 2021  13:50,24 de mayo de 2021  13:51,"100,00"
29915,24 de mayo de 2021  13:58,24 de mayo de 2021  14:02,"100,00"
34384,24 de mayo de 2021  14:19,24 de mayo de 2021  14:23,"100,00"
33240,24 de mayo de 2021  14:33,24 de mayo de 2021  14:38,"66,67"
32496,24 de mayo de 2021  15:10,24 de mayo de 2021  15:14,"66,67"
33870,24 de mayo de 2021  15:42,24 de mayo de 2021  15:43,"100,00"
32782,24 de mayo de 2021  15:43,24 de mayo de 2021  15:51,"100,00"
33327,24 de mayo de 2021  15:51,24 de mayo de 2021  15:53,"100,00"
17571,24 de mayo de 2021  16:09,24 de mayo de 2021  16:14,"0,00"
26859,24 de mayo de 2021  16:34,24 de mayo de 2021  16:37,"66,67"
34970,24 de mayo de 2021  18:16,24 de mayo de 2021  18:23,"66,67"
34970,24 de mayo de 2021  18:23,24 de mayo de 2021  18:24,"100,00"
34675,24 de mayo de 2021  18:51,24 de mayo de 2021  18:58,"100,00"
33831,24 de mayo de 2021  20:10,31 de mayo de 2021  20:21,"0,00"
33420,24 de mayo de 2021  22:18,24 de mayo de 2021  22:35,"50,00"
29859,24 de mayo de 2021  22:25,24 de mayo de 2021  22:29,"33,33"
29859,24 de mayo de 2021  22:30,24 de mayo de 2021  22:32,"33,33"
29859,24 de mayo de 2021  22:36,24 de mayo de 2021  22:39,"100,00"
33420,24 de mayo de 2021  22:38,24 de mayo de 2021  22:39,"100,00"
26228,24 de mayo de 2021  22:48,24 de mayo de 2021  22:52,"66,67"
34609,24 de mayo de 2021  22:57,24 de mayo de 2021  23:00,"100,00"
26505,24 de mayo de 2021  23:04,24 de mayo de 2021  23:09,"100,00"
12290,24 de mayo de 2021  23:14,24 de mayo de 2021  23:17,"33,33"
34417,24 de mayo de 2021  23:25,24 de mayo de 2021  23:27,"33,33"
33554,24 de mayo de 2021  23:45,24 de mayo de 2021  23:48,"66,67"
32668,24 de mayo de 2021  23:52,24 de mayo de 2021  23:56,"66,67"
32355,24 de mayo de 2021  23:53,24 de mayo de 2021  23:56,"100,00"
30465,25 de mayo de 2021  00:04,25 de mayo de 2021  00:10,"100,00"
32826,25 de mayo de 2021  00:10,25 de mayo de 2021  00:12,"100,00"
29200,25 de mayo de 2021  00:17,25 de mayo de 2021  00:26,"100,00"
28346,25 de mayo de 2021  00:20,25 de mayo de 2021  00:22,"100,00"
33301,25 de mayo de 2021  01:23,25 de mayo de 2021  01:24,"33,33"
33468,25 de mayo de 2021  01:23,25 de mayo de 2021  01:31,"100,00"
33301,25 de mayo de 2021  01:25,25 de mayo de 2021  01:26,"100,00"
32660,25 de mayo de 2021  01:35,25 de mayo de 2021  01:39,"16,67"
32660,25 de mayo de 2021  01:39,25 de mayo de 2021  01:40,"50,00"
32981,25 de mayo de 2021  01:53,25 de mayo de 2021  01:56,"100,00"
35009,25 de mayo de 2021  02:05,25 de mayo de 2021  02:09,"100,00"
32195,25 de mayo de 2021  02:41,25 de mayo de 2021  02:41,"100,00"
29945,25 de mayo de 2021  09:17,25 de mayo de 2021  09:19,"66,67"
34900,25 de mayo de 2021  09:23,25 de mayo de 2021  09:26,"100,00"
34199,25 de mayo de 2021  09:39,25 de mayo de 2021  09:40,"100,00"
29281,25 de mayo de 2021  10:12,25 de mayo de 2021  10:13,"100,00"
29067,25 de mayo de 2021  11:22,25 de mayo de 2021  11:34,"100,00"
