id,hora_inicio,hora_fin,nota
9307,27 de abril de 2021  15:01,27 de abril de 2021  15:01,"100,00"
25238,27 de abril de 2021  15:23,27 de abril de 2021  15:26,"100,00"
33870,27 de abril de 2021  15:23,27 de abril de 2021  15:27,"50,00"
23540,27 de abril de 2021  15:33,27 de abril de 2021  15:34,"50,00/75,00"
21156,27 de abril de 2021  15:47,27 de abril de 2021  15:58,"75,00"
15539,27 de abril de 2021  15:48,27 de abril de 2021  15:55,"50,00/75,00"
27069,27 de abril de 2021  15:53,27 de abril de 2021  17:23,"75,00"
21286,27 de abril de 2021  15:58,27 de abril de 2021  16:22,"25,00/50,00"
35549,27 de abril de 2021  16:03,3 de mayo de 2021  13:54,"75,00"
33709,27 de abril de 2021  16:08,27 de abril de 2021  16:11,"50,00"
30193,27 de abril de 2021  16:11,27 de abril de 2021  16:17,"100,00"
34142,27 de abril de 2021  16:17,27 de abril de 2021  16:41,"100,00"
30274,27 de abril de 2021  16:21,27 de abril de 2021  16:25,"100,00"
24764,27 de abril de 2021  16:23,27 de abril de 2021  16:27,"75,00"
35232,27 de abril de 2021  16:25,27 de abril de 2021  16:26,"50,00"
33978,27 de abril de 2021  16:30,27 de abril de 2021  16:45,"75,00"
12474,27 de abril de 2021  16:32,27 de abril de 2021  16:36,"75,00"
30038,27 de abril de 2021  16:47,27 de abril de 2021  16:51,"75,00"
35257,27 de abril de 2021  16:48,27 de abril de 2021  16:49,"75,00"
35381,27 de abril de 2021  16:54,27 de abril de 2021  16:58,"75,00"
33472,27 de abril de 2021  16:56,27 de abril de 2021  23:03,"100,00"
15752,27 de abril de 2021  16:56,5 de mayo de 2021  00:00,"0,00"
33405,27 de abril de 2021  17:00,27 de abril de 2021  17:08,"50,00"
34873,27 de abril de 2021  17:16,27 de abril de 2021  17:18,"50,00/25,00"
26180,27 de abril de 2021  17:19,27 de abril de 2021  17:22,"50,00/25,00"
33087,27 de abril de 2021  17:20,27 de abril de 2021  17:27,"75,00"
15470,27 de abril de 2021  17:21,27 de abril de 2021  17:30,"50,00/25,00"
30794,27 de abril de 2021  18:07,27 de abril de 2021  18:10,"50,00"
20466,27 de abril de 2021  18:16,27 de abril de 2021  18:45,"50,00"
30281,27 de abril de 2021  18:19,27 de abril de 2021  18:20,"50,00"
27497,27 de abril de 2021  18:20,27 de abril de 2021  18:22,"75,00"
34097,27 de abril de 2021  18:25,27 de abril de 2021  19:05,"50,00"
35151,27 de abril de 2021  18:33,27 de abril de 2021  18:43,"100,00"
33960,27 de abril de 2021  18:34,27 de abril de 2021  18:41,"50,00"
35003,27 de abril de 2021  18:38,27 de abril de 2021  18:39,"50,00"
7729,27 de abril de 2021  18:50,27 de abril de 2021  19:02,"50,00"
33998,27 de abril de 2021  18:59,27 de abril de 2021  19:14,"75,00/100,00"
19498,27 de abril de 2021  19:11,27 de abril de 2021  19:14,"25,00/0,00"
33343,27 de abril de 2021  19:12,27 de abril de 2021  19:32,"100,00"
33074,27 de abril de 2021  19:18,27 de abril de 2021  19:19,"50,00"
23702,27 de abril de 2021  19:20,27 de abril de 2021  19:22,"100,00"
34877,27 de abril de 2021  19:31,27 de abril de 2021  19:34,"100,00"
32395,27 de abril de 2021  19:36,27 de abril de 2021  19:46,"100,00"
29635,27 de abril de 2021  19:37,27 de abril de 2021  19:49,"100,00"
23873,27 de abril de 2021  19:37,27 de abril de 2021  19:40,"25,00/50,00"
34486,27 de abril de 2021  19:42,27 de abril de 2021  20:08,"25,00"
33432,27 de abril de 2021  19:46,27 de abril de 2021  20:55,"100,00/75,00"
32225,27 de abril de 2021  19:48,27 de abril de 2021  20:19,"75,00"
33468,27 de abril de 2021  19:52,27 de abril de 2021  20:26,"100,00"
29873,27 de abril de 2021  19:56,27 de abril de 2021  20:06,"75,00/100,00"
30580,27 de abril de 2021  19:56,27 de abril de 2021  19:58,"75,00"
34271,27 de abril de 2021  19:59,27 de abril de 2021  20:30,"100,00"
