id,hora_inicio,hora_fin,nota
32965,24 de mayo de 2021  13:59,24 de mayo de 2021  14:00,"50,00"
34041,24 de mayo de 2021  14:01,24 de mayo de 2021  14:02,"50,00"
25883,24 de mayo de 2021  14:08,24 de mayo de 2021  14:10,"50,00"
15203,24 de mayo de 2021  14:17,24 de mayo de 2021  14:28,"33,33"
24436,24 de mayo de 2021  14:35,24 de mayo de 2021  14:36,"16,67"
29915,24 de mayo de 2021  14:46,24 de mayo de 2021  14:47,"66,67"
33268,24 de mayo de 2021  15:26,24 de mayo de 2021  15:30,"83,33"
31329,24 de mayo de 2021  15:45,24 de mayo de 2021  15:52,"100,00"
32828,24 de mayo de 2021  15:50,24 de mayo de 2021  15:52,"83,33"
33870,24 de mayo de 2021  15:55,24 de mayo de 2021  15:56,"33,33"
29462,24 de mayo de 2021  17:11,25 de mayo de 2021  14:46,"83,33"
35018,24 de mayo de 2021  18:15,24 de mayo de 2021  18:18,"50,00"
33420,24 de mayo de 2021  22:12,24 de mayo de 2021  22:13,"50,00"
15295,24 de mayo de 2021  22:12,24 de mayo de 2021  22:15,"83,33"
34903,24 de mayo de 2021  22:57,24 de mayo de 2021  23:00,"83,33"
34164,24 de mayo de 2021  23:05,24 de mayo de 2021  23:10,"33,33"
34164,24 de mayo de 2021  23:10,24 de mayo de 2021  23:13,"50,00"
34164,24 de mayo de 2021  23:13,24 de mayo de 2021  23:14,"50,00"
33330,24 de mayo de 2021  23:17,24 de mayo de 2021  23:18,"83,33"
33961,24 de mayo de 2021  23:34,24 de mayo de 2021  23:37,"50,00"
12290,24 de mayo de 2021  23:41,24 de mayo de 2021  23:42,"33,33"
29846,24 de mayo de 2021  23:42,24 de mayo de 2021  23:50,"66,67"
30465,24 de mayo de 2021  23:46,24 de mayo de 2021  23:48,"50,00"
32795,24 de mayo de 2021  23:58,25 de mayo de 2021  00:00,"50,00"
34459,25 de mayo de 2021  00:17,25 de mayo de 2021  00:24,"66,67"
32776,25 de mayo de 2021  00:51,25 de mayo de 2021  18:12,"100,00"
33119,25 de mayo de 2021  01:44,25 de mayo de 2021  01:46,"83,33"
33301,25 de mayo de 2021  01:46,25 de mayo de 2021  01:47,"66,67"
33119,25 de mayo de 2021  01:47,25 de mayo de 2021  01:48,"50,00"
33119,25 de mayo de 2021  01:49,25 de mayo de 2021  01:50,"66,67"
33119,25 de mayo de 2021  01:51,25 de mayo de 2021  01:53,"50,00"
7885,25 de mayo de 2021  07:47,25 de mayo de 2021  08:05,"33,33"
7885,25 de mayo de 2021  08:05,25 de mayo de 2021  08:07,"66,67"
35194,25 de mayo de 2021  08:58,25 de mayo de 2021  09:03,"66,67"
34058,25 de mayo de 2021  09:05,25 de mayo de 2021  09:07,"83,33"
32315,25 de mayo de 2021  09:07,25 de mayo de 2021  09:10,"33,33"
34164,25 de mayo de 2021  10:38,25 de mayo de 2021  10:40,"66,67"
34164,25 de mayo de 2021  10:40,25 de mayo de 2021  10:42,"83,33"
34164,25 de mayo de 2021  10:43,25 de mayo de 2021  10:45,"50,00"
34164,25 de mayo de 2021  10:46,25 de mayo de 2021  10:47,"66,67"
34164,25 de mayo de 2021  10:48,25 de mayo de 2021  10:51,"83,33"
34164,25 de mayo de 2021  10:52,25 de mayo de 2021  10:54,"100,00"
34164,25 de mayo de 2021  10:55,25 de mayo de 2021  10:58,"83,33"
34164,25 de mayo de 2021  10:59,25 de mayo de 2021  11:07,"83,33"
34164,25 de mayo de 2021  11:07,25 de mayo de 2021  11:12,"83,33"
30104,25 de mayo de 2021  11:23,25 de mayo de 2021  11:28,"33,33"
34274,25 de mayo de 2021  11:23,25 de mayo de 2021  11:30,"83,33"
29067,25 de mayo de 2021  12:11,25 de mayo de 2021  12:14,"66,67"
33556,25 de mayo de 2021  13:12,25 de mayo de 2021  13:14,"66,67"
32994,25 de mayo de 2021  13:41,25 de mayo de 2021  13:53,"33,33"
32994,25 de mayo de 2021  13:54,25 de mayo de 2021  14:13,"16,67"
33283,25 de mayo de 2021  14:07,26 de mayo de 2021  15:48,"66,67"
29660,25 de mayo de 2021  14:32,25 de mayo de 2021  14:40,"66,67"
34952,25 de mayo de 2021  14:47,25 de mayo de 2021  14:49,"100,00"
33024,25 de mayo de 2021  15:14,25 de mayo de 2021  15:20,"50,00"
32691,25 de mayo de 2021  15:26,25 de mayo de 2021  15:52,"83,33"
28209,25 de mayo de 2021  15:59,25 de mayo de 2021  16:08,"100,00"
34786,25 de mayo de 2021  16:14,25 de mayo de 2021  16:22,"83,33"
34612,25 de mayo de 2021  16:32,25 de mayo de 2021  16:35,"83,33"
32201,25 de mayo de 2021  16:46,25 de mayo de 2021  16:51,"50,00"
33692,25 de mayo de 2021  16:51,25 de mayo de 2021  16:55,"50,00"
32201,25 de mayo de 2021  16:53,25 de mayo de 2021  16:55,"33,33"
32201,25 de mayo de 2021  16:56,26 de mayo de 2021  03:52,"100,00"
33640,25 de mayo de 2021  17:57,25 de mayo de 2021  18:05,"66,67"
33526,25 de mayo de 2021  18:12,25 de mayo de 2021  18:37,"83,33"
32061,25 de mayo de 2021  18:12,25 de mayo de 2021  18:16,"50,00"
30628,25 de mayo de 2021  18:15,25 de mayo de 2021  18:16,"83,33"
34442,25 de mayo de 2021  18:15,25 de mayo de 2021  18:19,"83,33"
32479,25 de mayo de 2021  18:17,25 de mayo de 2021  18:22,"66,67"
34102,25 de mayo de 2021  18:22,25 de mayo de 2021  18:26,"83,33"
26182,25 de mayo de 2021  18:36,25 de mayo de 2021  18:39,"66,67"
32737,25 de mayo de 2021  18:45,25 de mayo de 2021  18:47,"66,67"
35237,25 de mayo de 2021  19:15,25 de mayo de 2021  19:48,"50,00"
32197,25 de mayo de 2021  19:17,25 de mayo de 2021  19:19,"66,67"
33039,25 de mayo de 2021  19:26,25 de mayo de 2021  19:28,"50,00"
26859,25 de mayo de 2021  19:33,25 de mayo de 2021  19:39,"33,33"
26859,25 de mayo de 2021  19:40,25 de mayo de 2021  19:44,"66,67"
32195,25 de mayo de 2021  19:50,25 de mayo de 2021  19:52,"66,67"
32216,25 de mayo de 2021  19:51,25 de mayo de 2021  19:53,"50,00"
